"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"QPCT",-4.28,3.77,-12.9,2.32e-25,6.76e-24,"None","25797","glutaminyl-peptide cyclotransferase","down",24.6345120151091
"GNPDA2",-2.19,1.73,-12.9,2.5e-25,7.24e-24,"--","132789","glucosamine-6-phosphate deaminase 2","down",24.602059991328
"TSPAN8",5.93,0.693,12.9,2.54e-25,7.31e-24,"None","7103","tetraspanin 8","up",24.5951662833801
"GNPDA1",-1.87,2.98,-12.9,2.63e-25,7.53e-24,"None","10007","glucosamine-6-phosphate deaminase 1","down",24.5800442515102
"ANXA3",5.37,2.58,12.9,3e-25,8.55e-24,"Non-endocrine","306","annexin A3","up",24.5228787452803
"SEC61A1",2.18,3.75,12.9,3.07e-25,8.72e-24,"--","29927","SEC61 translocon subunit alpha 1","up",24.5128616245228
"EIF4A1",1.66,4.65,12.8,3.93e-25,1.11e-23,"None","1973","eukaryotic translation initiation factor 4A1","up",24.4056074496246
"LMBRD2",-2.15,0.648,-12.8,4.44e-25,1.25e-23,"None","92255","LMBR1 domain containing 2","down",24.3526170298854
"TPP1",-3.21,4.85,-12.8,4.58e-25,1.28e-23,"None","1200","tripeptidyl peptidase 1","down",24.3391345219961
"DNAJC6",-2.6,-0.655,-12.8,4.99e-25,1.39e-23,"None","9829","DnaJ heat shock protein family (Hsp40) member C6","down",24.3018994543766
"DNAJC5",-2.87,1.55,-12.8,5.02e-25,1.39e-23,"--","80331","DnaJ heat shock protein family (Hsp40) member C5","down",24.299296282855
"RHOC",3.59,-0.709,12.8,5.18e-25,1.43e-23,"Non-endocrine","389","ras homolog family member C","up",24.2856702402548
"PLCD1",2.57,-0.502,12.8,5.66e-25,1.56e-23,"None","5333","phospholipase C delta 1","up",24.2471835688117
"DPP6",-2.46,0.0576,-12.7,5.96e-25,1.63e-23,"Endocrine","1804","dipeptidyl peptidase like 6","down",24.2247537402598
"ATP6AP2",-2.7,1.77,-12.7,7.46e-25,2.04e-23,"--","10159","ATPase H+ transporting accessory protein 2","down",24.1272611725273
"IDE",2.18,1.1,12.7,7.57e-25,2.06e-23,"Non-endocrine","3416","insulin degrading enzyme","up",24.1209041204999
"UGDH",4.17,4.55,12.7,8.07e-25,2.18e-23,"None","7358","UDP-glucose 6-dehydrogenase","up",24.0931264652779
"FAM120C",-2.01,0.558,-12.7,8.76e-25,2.36e-23,"None","54954","family with sequence similarity 120C","down",24.0574958938319
"CUZD1",13.4,0.561,12.7,8.94e-25,2.39e-23,"Non-endocrine","50624","CUB and zona pellucida like domains 1","up",24.0486624812041
"ST8SIA3",-2.71,-0.718,-12.7,8.97e-25,2.39e-23,"None","51046","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3","down",24.0472075569559
"CKMT1B",-3.16,2.76,-12.7,9.1e-25,2.42e-23,"None","1159","creatine kinase, mitochondrial 1B","down",24.0409586076789
"CGN",3.33,0.503,12.7,9.7e-25,2.57e-23,"None","57530","cingulin","up",24.0132282657338
"MPP2",-2.77,-0.137,-12.7,9.97e-25,2.63e-23,"None","4355","membrane palmitoylated protein 2","down",24.0013048416883
"ENPP2",-3.56,2.12,-12.6,1.03e-24,2.71e-23,"None","5168","ectonucleotide pyrophosphatase/phosphodiesterase 2","down",23.9871627752948
"ITGA2",4.47,1.74,12.6,1.05e-24,2.73e-23,"None","3673","integrin subunit alpha 2","up",23.9788107009301
"OPLAH",2.86,-0.0898,12.6,1.09e-24,2.85e-23,"Non-endocrine","26873","5-oxoprolinase, ATP-hydrolysing","up",23.9625735020594
"CTNNA1",1.81,3.38,12.6,1.15e-24,2.99e-23,"--","1495","catenin alpha 1","up",23.9393021596464
"ECHDC1",2.39,0.583,12.6,1.18e-24,3.05e-23,"None","55862","ethylmalonyl-CoA decarboxylase 1","up",23.9281179926939
"FKBP11",4.65,2.89,12.6,1.22e-24,3.13e-23,"None","51303","FKBP prolyl isomerase 11","up",23.9136401693253
"MTHFD1",1.73,2.27,12.6,1.3e-24,3.33e-23,"None","4522","methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1","up",23.8860566476932
"ITPR2",2.38,-0.787,12.6,1.46e-24,3.72e-23,"None","3709","inositol 1,4,5-trisphosphate receptor type 2","up",23.8356471442156
"PIK3AP1",7.49,-1.34,12.6,1.82e-24,4.63e-23,"Non-endocrine","118788","phosphoinositide-3-kinase adaptor protein 1","up",23.7399286120149
"LGALS3",5,1.42,12.5,1.95e-24,4.93e-23,"None","3958","galectin 3","up",23.7099653886375
"GAMT",3.48,1.17,12.5,2.29e-24,5.76e-23,"None","2593","guanidinoacetate N-methyltransferase","up",23.6401645176601
"RCAN3",-2.98,-0.875,-12.5,2.36e-24,5.91e-23,"Endocrine","11123","RCAN family member 3","down",23.6270879970299
"ACADL",5.06,-1.39,12.5,2.37e-24,5.92e-23,"Non-endocrine","33","acyl-CoA dehydrogenase long chain","up",23.6252516539899
"SEZ6L2",-2.7,0.0745,-12.5,2.56e-24,6.37e-23,"None","26470","seizure related 6 homolog like 2","down",23.5917600346881
"REEP6",5.96,-0.61,12.5,2.58e-24,6.37e-23,"Non-endocrine","92840","receptor accessory protein 6","up",23.5883802940368
"SEPTIN3",-2.74,1.16,-12.5,2.59e-24,6.4e-23,"Endocrine","55964","septin 3","down",23.5867002359187
"SLC16A10",7.13,-1.48,12.5,3e-24,7.37e-23,"None","117247","solute carrier family 16 member 10","up",23.5228787452803
"MAN1B1",-1.8,0.793,-12.5,3.07e-24,7.51e-23,"--","11253","mannosidase alpha class 1B member 1","down",23.5128616245228
"AKR7A3",9.75,0.839,12.4,3.53e-24,8.59e-23,"Non-endocrine","22977","aldo-keto reductase family 7 member A3","up",23.4522252946122
"PPP1R3E",-3.32,-0.108,-12.4,4.7e-24,1.14e-22,"None","90673","protein phosphatase 1 regulatory subunit 3E","down",23.3279021420643
"CYP2U1",-3.59,-0.159,-12.4,5e-24,1.21e-22,"Endocrine","113612","cytochrome P450 family 2 subfamily U member 1","down",23.301029995664
"GMDS",2.5,1.57,12.4,5.34e-24,1.28e-22,"Non-endocrine","2762","GDP-mannose 4,6-dehydratase","up",23.2724587429714
"NOL4",-2.27,-0.082,-12.4,5.8e-24,1.39e-22,"Endocrine","8715","nucleolar protein 4","down",23.2365720064371
"TBCB",-1.95,2.78,-12.3,7.17e-24,1.71e-22,"--","1155","tubulin folding cofactor B","down",23.1444808443322
"ALDOC",-2.69,1.46,-12.3,8.44e-24,2.01e-22,"Endocrine","230","aldolase, fructose-bisphosphate C","down",23.0736575533743
"PHYHD1",5.95,-0.819,12.2,1.07e-23,2.54e-22,"Non-endocrine","254295","phytanoyl-CoA dioxygenase domain containing 1","up",22.9706162223148
"FBL",1.74,3.26,12.2,1.11e-23,2.62e-22,"None","2091","fibrillarin","up",22.9546770212133
"SLC6A17",-3.08,0.0908,-12.2,1.13e-23,2.67e-22,"Endocrine","388662","solute carrier family 6 member 17","down",22.9469215565166
"ANKMY2",-1.76,0.201,-12.2,1.15e-23,2.7e-22,"--","57037","ankyrin repeat and MYND domain containing 2","down",22.9393021596464
"VAT1L",-4.4,2.24,-12.2,1.2e-23,2.79e-22,"Endocrine","57687","vesicle amine transport 1 like","down",22.9208187539524
"CASC4",-2.02,2.45,-12.2,1.37e-23,3.18e-22,"--","113201","cancer susceptibility 4","down",22.8632794328436
"AKR1C3",7.64,3.49,12.2,1.54e-23,3.56e-22,"Non-endocrine","8644","aldo-keto reductase family 1 member C3","up",22.8124792791635
"OXCT1",-2.43,3.03,-12.2,1.55e-23,3.59e-22,"None","5019","3-oxoacid CoA-transferase 1","down",22.8096683018297
"MAP2",-3.02,2.33,-12.2,1.65e-23,3.8e-22,"None","4133","microtubule associated protein 2","down",22.7825160557861
"PTPRK",3.16,-1.41,12.2,1.7e-23,3.88e-22,"None","5796","protein tyrosine phosphatase receptor type K","up",22.7695510786217
"ARSL",3.96,0.173,12.2,1.72e-23,3.91e-22,"None","415","arylsulfatase L","up",22.7644715530925
"RHBDD2",-2.94,1.67,-12.2,1.77e-23,4.03e-22,"None","57414","rhomboid domain containing 2","down",22.7520267336382
"SLC16A7",4.36,-2.72,12.1,2.15e-23,4.88e-22,"Non-endocrine","9194","solute carrier family 16 member 7","up",22.6675615400844
"RAB3GAP1",-1.62,0.998,-12.1,2.17e-23,4.9e-22,"--","22930","RAB3 GTPase activating protein catalytic subunit 1","down",22.6635402661515
"ACOX1",2.13,1.22,12.1,2.45e-23,5.51e-22,"None","51","acyl-CoA oxidase 1","up",22.6108339156355
"UAP1",2.35,0.17,12.1,2.87e-23,6.44e-22,"None","6675","UDP-N-acetylglucosamine pyrophosphorylase 1","up",22.542118103266
"ERP27",11.3,1.37,12.1,3.06e-23,6.83e-22,"Non-endocrine","121506","endoplasmic reticulum protein 27","up",22.5142785735184
"ABI2",-2.2,-0.256,-12.1,3.08e-23,6.86e-22,"--","10152","abl interactor 2","down",22.5114492834996
"AOX1",4.25,0.886,12.1,3.17e-23,7.02e-22,"Non-endocrine","316","aldehyde oxidase 1","up",22.4989407377822
"SERINC1",-2.31,0.722,-12,3.45e-23,7.61e-22,"None","57515","serine incorporator 1","down",22.4621809049267
"AP3B2",-2.9,0.308,-12,3.54e-23,7.8e-22,"None","8120","adaptor related protein complex 3 subunit beta 2","down",22.4509967379742
"SDF4",-2.25,1.1,-12,3.86e-23,8.46e-22,"--","51150","stromal cell derived factor 4","down",22.4134126953282
"NAA16",1.89,0.0371,12,4.19e-23,9.16e-22,"None","79612","N-alpha-acetyltransferase 16, NatA auxiliary subunit","up",22.3777859770337
"ACACA",-1.95,1.2,-12,5.21e-23,1.13e-21,"--","31","acetyl-CoA carboxylase alpha","down",22.2831622767005
"SLC8A2",-2.73,0.302,-12,5.53e-23,1.2e-21,"Endocrine","6543","solute carrier family 8 member A2","down",22.2572748686953
"JUP",2.92,1.79,12,5.54e-23,1.2e-21,"None","3728","junction plakoglobin","up",22.2564902352716
"ADAM10",1.8,1.55,12,5.6e-23,1.21e-21,"--","102","ADAM metallopeptidase domain 10","up",22.2518119729938
"SMAD3",5.01,-1.03,12,5.67e-23,1.22e-21,"None","4088","SMAD family member 3","up",22.2464169411071
"VWA5B2",-3.51,2.97,-11.9,6.34e-23,1.36e-21,"Endocrine","90113","von Willebrand factor A domain containing 5B2","down",22.1979107421183
"MAN1A1",-2.15,2.98,-11.9,7.14e-23,1.52e-21,"None","4121","mannosidase alpha class 1A member 1","down",22.1463017882238
"RAB2A",-1.58,3.95,-11.9,7.74e-23,1.64e-21,"--","5862","RAB2A, member RAS oncogene family","down",22.1112590393171
"FAM83H",4.53,-1.45,11.9,7.77e-23,1.64e-21,"None","286077","family with sequence similarity 83 member H","up",22.1095789811991
"OCLN",4.95,0.0392,11.9,7.95e-23,1.68e-21,"Non-endocrine","100506658","occludin","up",22.0996328713435
"GSTA2",8.53,4.03,11.9,8.56e-23,1.8e-21,"Non-endocrine","2939","glutathione S-transferase alpha 2","up",22.0675262353228
"SLC25A12",-2.25,3.69,-11.9,9.03e-23,1.89e-21,"--","8604","solute carrier family 25 member 12","down",22.0443122496865
"TRIOBP",2.18,0.102,11.9,9.24e-23,1.93e-21,"None","11078","TRIO and F-actin binding protein","up",22.0343280287799
"YBX3",6.22,-0.0219,11.9,9.89e-23,2.06e-21,"Non-endocrine","8531","Y-box binding protein 3","up",22.0048037084028
"TATDN1",2.03,0.0119,11.9,1.01e-22,2.09e-21,"None","83940","TatD DNase domain containing 1","up",21.9956786262174
"BSN",-2.38,-0.778,-11.9,1.01e-22,2.09e-21,"Endocrine","8927","bassoon presynaptic cytomatrix protein","down",21.9956786262174
"CLDN1",6.75,-1.69,11.8,1.11e-22,2.28e-21,"None","9076","claudin 1","up",21.9546770212133
"RAPH1",-2.66,0.616,-11.8,1.14e-22,2.34e-21,"None","65059","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1","down",21.9430951486635
"DNM1",-2.24,2.43,-11.8,1.27e-22,2.61e-21,"None","1759","dynamin 1","down",21.896196279044
"ACO1",2.22,2.77,11.8,1.34e-22,2.73e-21,"None","48","aconitase 1","up",21.8728952016352
"CA12",6.91,-1.55,11.8,1.4e-22,2.84e-21,"None","771","carbonic anhydrase 12","up",21.8538719643218
"AMPH",-3.13,0.663,-11.8,1.53e-22,3.1e-21,"None","273","amphiphysin","down",21.8153085691824
"TCIRG1",3.89,-1.15,11.8,1.55e-22,3.14e-21,"Non-endocrine","10312","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3","up",21.8096683018297
"SSR4",2.39,3.24,11.8,1.58e-22,3.18e-21,"None","6748","signal sequence receptor subunit 4","up",21.8013429130456
"LBR",1.95,0.704,11.8,1.6e-22,3.21e-21,"None","3930","lamin B receptor","up",21.7958800173441
"TJP3",5.96,-1.71,11.8,1.74e-22,3.48e-21,"None","27134","tight junction protein 3","up",21.7594507517174
"CAT",2.62,1.81,11.7,2.09e-22,4.17e-21,"None","847","catalase","up",21.6798537138889
"DHRS7B",2.33,0.246,11.7,2.11e-22,4.18e-21,"None","25979","dehydrogenase/reductase 7B","up",21.6757175447023
"CACNA2D2",-3.38,1.2,-11.7,2.21e-22,4.37e-21,"None","9254","calcium voltage-gated channel auxiliary subunit alpha2delta 2","down",21.6556077263149
"DAB2IP",3.31,-0.737,11.7,2.41e-22,4.75e-21,"None","153090","DAB2 interacting protein","up",21.6179829574251
"MYCBP2",-1.66,-0.0416,-11.7,2.58e-22,5.07e-21,"None","23077","MYC binding protein 2","down",21.5883802940368
"PLD3",-2.93,4,-11.7,2.64e-22,5.18e-21,"None","23646","phospholipase D family member 3","down",21.5783960731302
"BAIAP2L1",4.06,-0.213,11.7,2.65e-22,5.18e-21,"None","55971","BAR/IMD domain containing adaptor protein 2 like 1","up",21.5767541260632
"SOD2",3.96,5.75,11.7,2.76e-22,5.38e-21,"None","6648","superoxide dismutase 2","up",21.5590909179348
"MYH9",2.46,4.84,11.7,2.94e-22,5.71e-21,"Non-endocrine","4627","myosin heavy chain 9","up",21.5316526695878
"ALAD",1.92,1.27,11.7,2.98e-22,5.77e-21,"None","210","aminolevulinate dehydratase","up",21.5257837359237
"ITGA6",4.61,0.028,11.7,3.27e-22,6.3e-21,"Non-endocrine","3655","integrin subunit alpha 6","up",21.4854522473397
"TMEM120A",2.87,-0.498,11.7,3.45e-22,6.64e-21,"Non-endocrine","83862","transmembrane protein 120A","up",21.4621809049267
"MAP1LC3A",-3.45,-0.283,-11.6,3.61e-22,6.93e-21,"None","84557","microtubule associated protein 1 light chain 3 alpha","down",21.4424927980943
"NCOR2",-2.11,0.139,-11.6,4.21e-22,8.05e-21,"--","9612","nuclear receptor corepressor 2","down",21.3757179041643
"DDX47",1.94,-0.13,11.6,4.33e-22,8.26e-21,"None","51202","DEAD-box helicase 47","up",21.3635121036466
"REG1B",11.2,4.46,11.6,4.62e-22,8.77e-21,"Non-endocrine","5968","regenerating family member 1 beta","up",21.3353580244439
"PLCB4",-2.68,0.836,-11.6,4.93e-22,9.33e-21,"Endocrine","5332","phospholipase C beta 4","down",21.3071530807228
"RANBP6",-2.24,0.967,-11.6,5.33e-22,1.01e-20,"None","26953","RAN binding protein 6","down",21.2732727909734
"ZFP36L1",4.73,0.0693,11.6,5.35e-22,1.01e-20,"Non-endocrine","677","ZFP36 ring finger protein like 1","up",21.2716462179788
"CELF3",-2.14,0.773,-11.6,5.67e-22,1.06e-20,"None","11189","CUGBP Elav-like family member 3","down",21.2464169411071
"ARMC1",-1.45,0.826,-11.5,6.48e-22,1.21e-20,"--","55156","armadillo repeat containing 1","down",21.1884249941294
"MLEC",2.24,2.7,11.5,6.85e-22,1.28e-20,"None","9761","malectin","up",21.1643094285076
"MAP1LC3B2",-2.34,3.31,-11.5,7.13e-22,1.33e-20,"None","643246","microtubule associated protein 1 light chain 3 beta 2","down",21.1469104701481
"HK1",2.97,1.53,11.5,7.37e-22,1.37e-20,"Non-endocrine","3098","hexokinase 1","up",21.1325325121409
"SCG3",-3.41,2.11,-11.5,7.48e-22,1.38e-20,"Endocrine","29106","secretogranin III","down",21.1260984021355
"NAPA",-1.5,2.75,-11.5,8.02e-22,1.48e-20,"--","8775","NSF attachment protein alpha","down",21.0958256317158
"ASAP1",-1.79,0.39,-11.5,8.55e-22,1.57e-20,"None","50807","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1","down",21.0680338852718
"SHMT2",2.28,2.67,11.5,8.74e-22,1.6e-20,"Non-endocrine","6472","serine hydroxymethyltransferase 2","up",21.0584885673656
"SPTBN1",1.86,3.25,11.5,9.22e-22,1.68e-20,"None","6711","spectrin beta, non-erythrocytic 1","up",21.0352690789464
"MAT2A",2.1,1.98,11.5,9.26e-22,1.69e-20,"None","4144","methionine adenosyltransferase 2A","up",21.0333890133181
"TJP1",2.2,1.25,11.5,9.81e-22,1.78e-20,"None","7082","tight junction protein 1","up",21.0083309926201
"DYNC1I1",-2.62,1.12,-11.5,1e-21,1.81e-20,"Endocrine","1780","dynein cytoplasmic 1 intermediate chain 1","down",21
"ALDH1A3",6.1,0.694,11.5,1.02e-21,1.85e-20,"None","220","aldehyde dehydrogenase 1 family member A3","up",20.9913998282381
"GNPNAT1",4.54,-2.52,11.5,1.05e-21,1.89e-20,"Non-endocrine","64841","glucosamine-phosphate N-acetyltransferase 1","up",20.9788107009301
"KCTD14",8.85,0.469,11.5,1.06e-21,1.9e-20,"None","65987","potassium channel tetramerization domain containing 14","up",20.9746941347352
"SRPK1",3.14,-0.205,11.5,1.06e-21,1.9e-20,"None","6732","SRSF protein kinase 1","up",20.9746941347352
"LDLRAP1",-2.02,-0.362,-11.4,1.18e-21,2.1e-20,"None","26119","low density lipoprotein receptor adaptor protein 1","down",20.9281179926939
"PAX6",-3.14,0.222,-11.4,1.18e-21,2.1e-20,"None","5080","paired box 6","down",20.9281179926939
"RAB39B",-2.56,0.737,-11.4,1.25e-21,2.22e-20,"Endocrine","116442","RAB39B, member RAS oncogene family","down",20.9030899869919
"RPS3A",1.62,5.53,11.4,1.3e-21,2.3e-20,"None","6189","ribosomal protein S3A","up",20.8860566476932
"LGALS3BP",-2.85,3.28,-11.4,1.41e-21,2.48e-20,"None","3959","galectin 3 binding protein","down",20.8507808873446
"RAB4B",-1.58,1.52,-11.4,1.54e-21,2.71e-20,"None","53916","RAB4B, member RAS oncogene family","down",20.8124792791635
"ALCAM",-3.35,1.86,-11.4,1.55e-21,2.71e-20,"--","214","activated leukocyte cell adhesion molecule","down",20.8096683018297
"VWA5A",-2.48,2.97,-11.4,1.55e-21,2.71e-20,"--","4013","von Willebrand factor A domain containing 5A","down",20.8096683018297
"NCDN",-1.7,-0.26,-11.4,1.86e-21,3.25e-20,"None","23154","neurochondrin","down",20.7304870557821
"SPINK1",8.56,-0.147,11.4,2.07e-21,3.59e-20,"Non-endocrine","6690","serine peptidase inhibitor Kazal type 1","up",20.6840296545431
"IFRD2",3.63,-2.78,11.4,2.07e-21,3.59e-20,"--","7866","interferon related developmental regulator 2","up",20.6840296545431
"TMED8",-2.21,0.799,-11.3,2.08e-21,3.6e-20,"None","283578","transmembrane p24 trafficking protein family member 8","down",20.6819366650372
"ITFG1",-2.56,1.4,-11.3,2.3e-21,3.97e-20,"--","81533","integrin alpha FG-GAP repeat containing 1","down",20.6382721639824
"TPRN",4.84,-1.58,11.3,2.31e-21,3.97e-20,"Non-endocrine","286262","taperin","up",20.6363880201079
"GALM",3.72,0.829,11.3,2.53e-21,4.34e-20,"None","130589","galactose mutarotase","up",20.5968794788242
"ARFGEF3",-2.16,1.02,-11.3,2.86e-21,4.9e-20,"None","57221","ARFGEF family member 3","down",20.543633966871
"DIAPH1",2.4,1.47,11.3,2.95e-21,5.03e-20,"None","1729","diaphanous related formin 1","up",20.5301779840218
"REG1A",9.79,0.917,11.3,3.23e-21,5.49e-20,"Non-endocrine","5967","regenerating family member 1 alpha","up",20.4907974776689
"PRUNE2",-3.97,2.04,-11.3,3.24e-21,5.5e-20,"None","158471","prune homolog 2 with BCH domain","down",20.4894549897934
"KLK1",8.05,0.395,11.3,3.42e-21,5.79e-20,"Non-endocrine","3816","kallikrein 1","up",20.4659738939439
"ASB9",-4.96,1.78,-11.3,3.48e-21,5.86e-20,"Endocrine","140462","ankyrin repeat and SOCS box containing 9","down",20.4584207560534
"SLC7A8",-3.79,1.83,-11.3,3.66e-21,6.15e-20,"Endocrine","23428","solute carrier family 7 member 8","down",20.4365189146056
"SIK3",-1.96,0.0335,-11.2,3.76e-21,6.31e-20,"None","23387","SIK family kinase 3","down",20.4248121550723
"ATP9A",-3.03,3.05,-11.2,4.18e-21,6.99e-20,"--","10079","ATPase phospholipid transporting 9A (putative)","down",20.378823718225
"FAM120B",-1.8,0.578,-11.2,4.27e-21,7.12e-20,"--","84498","family with sequence similarity 120B","down",20.369572124975
"PCMT1",-1.45,3.53,-11.2,4.55e-21,7.57e-20,"--","5110","protein-L-isoaspartate (D-aspartate) O-methyltransferase","down",20.3419886033429
"ARHGAP1",-1.95,3.22,-11.2,4.56e-21,7.57e-20,"--","392","Rho GTPase activating protein 1","down",20.3410351573356
"PRUNE1",-2.07,1,-11.2,4.58e-21,7.57e-20,"None","58497","prune exopolyphosphatase 1","down",20.3391345219961
"OPA1",-1.51,2.48,-11.2,4.66e-21,7.69e-20,"None","4976","OPA1 mitochondrial dynamin like GTPase","down",20.33161408331
"ARVCF",-2.87,0.501,-11.2,4.7e-21,7.74e-20,"Endocrine","421","ARVCF delta catenin family member","down",20.3279021420643
"RPS5",1.55,3.93,11.2,5.23e-21,8.58e-20,"None","6193","ribosomal protein S5","up",20.2814983111327
"WDR44",-1.48,1.54,-11.2,5.54e-21,9.06e-20,"--","54521","WD repeat domain 44","down",20.2564902352716
"NEGR1",-2.83,-0.332,-11.2,5.55e-21,9.06e-20,"None","257194","neuronal growth regulator 1","down",20.2557070168773
"CLCN3",-1.62,0.375,-11.2,5.99e-21,9.75e-20,"--","1182","chloride voltage-gated channel 3","down",20.2225731776107
"TOLLIP",-2,2.02,-11.2,6.13e-21,9.95e-20,"--","54472","toll interacting protein","down",20.2125395254816
"FBP2",4.06,1.5,11.2,6.7e-21,1.08e-19,"Non-endocrine","8789","fructose-bisphosphatase 2","up",20.1739251972992
"TSPO",3.31,1.57,11.1,6.83e-21,1.1e-19,"None","706","translocator protein","up",20.1655792963185
"KIAA1217",2.46,0.345,11.1,6.84e-21,1.1e-19,"None","56243","KIAA1217","up",20.1649438982799
"BAG2",-1.67,0.277,-11.1,7.31e-21,1.18e-19,"None","9532","BAG cochaperone 2","down",20.1360826230421
"PRPSAP2",-1.67,2.72,-11.1,7.61e-21,1.22e-19,"--","5636","phosphoribosyl pyrophosphate synthetase associated protein 2","down",20.1186153432294
"KLHL42",-2.45,0.207,-11.1,8.33e-21,1.33e-19,"None","57542","kelch like family member 42","down",20.0793549985932
"PRDX4",3.13,2.92,11.1,8.87e-21,1.41e-19,"None","10549","peroxiredoxin 4","up",20.0520763801683
"CHGB",-4.38,2.15,-11.1,8.92e-21,1.42e-19,"None","1114","chromogranin B","down",20.0496351456239
"ATL1",-1.46,0.449,-11.1,9.42e-21,1.49e-19,"None","51062","atlastin GTPase 1","down",20.0259490972071
"RPS11",1.49,4.3,11.1,9.63e-21,1.52e-19,"None","6205","ribosomal protein S11","up",20.0163737128755
"LAD1",6.04,0.494,11.1,9.69e-21,1.53e-19,"Non-endocrine","3898","ladinin 1","up",20.0136762229492
